x,y
36.57799,-8.553321
2.3881025,4.3242455
50.86361,0.5361254
-59.02811,1.162598
15.672741,-21.42233
33.455925,-8.328765
26.575832,7.59927
3.9500122,8.293711
-39.121456,-4.806523
-20.393156,2.545952
26.575994,7.6255355
43.28957,-5.713373
-18.295824,16.110369
47.706013,-1.5248394
0.23135516,-6.721379
9.742014,10.667518
-19.339334,8.887817
38.035194,-8.546717
26.745876,19.234615
64.73094,0.5998599
26.870506,1.9830058
-44.792595,-2.295666
26.600029,5.8232155
-60.030388,1.3137883
0.8183361,-4.1517105
-18.435211,15.079589
26.586985,6.411293
-11.336522,-20.80054
33.787075,-8.359008
4.697077,9.391222
-53.027958,0.22938493
15.828107,-22.129715
-49.19073,-0.67996824
-17.073273,25.580841
-55.054672,0.64476705
38.685043,-8.520461
-34.84759,-6.5966105
47.434505,-1.7664798
15.527011,-20.758621
26.586058,8.848564
-17.841753,19.329834
17.856731,-28.553783
-2.5332112,-13.777875
63.389927,0.8832999
61.221836,1.0686342
-17.200974,23.6265
-62.90511,1.435376
-29.779295,-6.793295
-29.658075,-6.751611
50.061546,0.16228068
64.13904,0.2523158
16.0857,-23.697786
32.31773,-7.6897736
42.310627,-6.4385576
27.510378,-1.8444282
3.3430617,7.1056714
0.8123558,-4.1828337
27.17308,0.20487608
4.683405,9.368555
15.393268,-20.134384
1.7776691,1.4303092
2.6929786,5.3938494
-20.687355,2.6973195
-33.11643,-6.795921
-5.4611793,-17.811777
-0.59244674,-9.466982
-18.776733,12.437487
-43.487453,-2.9009337
30.29662,-6.089217
50.66477,0.45148906
-38.134888,-5.3235965
26.989626,22.31655
-20.974258,1.3616501
53.091373,1.3161006
-16.747187,30.24198
16.155561,-23.514954
-16.978941,24.740042
57.26465,1.6249331
-0.8199902,-10.117972
26.623827,5.160459
-32.194397,-6.869644
28.776678,-3.9145417
54.866917,1.4954662
-3.2935255,-15.012862
-54.174572,0.4713798
3.6347394,7.729586
27.639591,-1.9784272
48.712555,-0.7183139
-60.098873,1.3188353
-16.78838,29.845125
-18.41464,15.237182
63.518223,0.83656967
-10.209703,-20.75886
-11.79107,-20.753105
-1.2503064,-11.636536
34.854454,-8.498444
27.015614,24.46898
42.641552,-6.2181363
14.773275,-17.26045
26.683743,13.319303
-17.008064,24.619762
-16.247692,30.22652
15.9869375,-22.836424
2.3019822,3.961076
-36.005947,-6.1513124
26.791105,2.6631515
-2.9036636,-14.397889
52.30077,1.0407512
-30.375257,-6.727004
-41.101814,-4.02677
-2.944278,-14.464599
2.0498028,2.838881
27.012388,19.91944
26.901329,12.687234
-17.458073,23.324888
-18.35913,15.647555
26.606691,10.292436
26.685669,13.353691
37.880493,-8.473478
18.203264,-29.64274
1.1664549,-2.220918
-20.03407,4.6974673
-19.106821,9.957967
-18.11815,17.3976
9.54537,10.757969
26.958235,23.271677
17.141249,-27.167608
17.937176,-29.754145
31.482029,-7.1201634
49.512005,-0.15815118
-17.821426,18.750492
39.325684,-8.108113
44.484413,-4.6470413
-46.43544,-1.6065176
-20.392744,2.550858
-37.168633,-5.721003
62.69056,0.78038126
-44.065647,-2.6293118
2.7612853,5.6030335
-55.88424,0.79396796
-20.489061,2.244341
30.656069,-6.433682
-0.036658518,-7.7088704
26.598907,9.7991705
-0.5416993,-9.315625
-35.42309,-6.349817
3.0197823,6.32131
-26.263166,-5.473377
26.84703,23.590176
26.71676,19.552526
15.894866,-22.431002
46.34757,-2.8143256
-20.763899,2.2869744
53.442577,1.4707428
15.319558,-19.749426
-0.1917257,-8.2217455
-7.8498006,-19.71844
-18.0209,18.71091
-49.843784,-0.33028
26.58236,6.752385
-21.445013,-0.05813302
-53.09612,0.24299076
60.64495,1.1547257
-16.243784,30.321201
-61.28587,1.331992
27.23906,-0.16009566
56.790833,1.5467576
60.81052,1.1329057
61.526127,1.0094833
-8.211649,-19.927105
-23.310385,-2.7225947
27.332314,-0.5515165
26.849825,12.17304
26.622154,5.20449
6.4589577,10.61255
26.908323,18.85443
-28.698217,-6.5193834
-17.259003,23.148497
5.301636,10.324803
-9.526942,-20.627708
-46.77111,-1.48416
32.573624,-7.6739435
0.21457048,-6.89616
-19.332321,8.498878
-5.0954847,-17.41264
27.165035,23.335583
-19.516874,7.3679633
26.577997,7.923105
-7.7436247,-19.64027
-9.486413,-20.406767
46.64948,-2.5126684
-56.130474,0.83752906
-18.0949,17.849463
51.1681,0.6555379
1.4531647,-0.5078027
-49.794083,-0.63922316
-2.22524,-13.254647
26.842981,23.998377
26.761444,19.776413
26.919216,24.35706
27.752495,-1.2708004
-22.002619,-0.8157078
27.228756,24.285515
-18.093054,17.625704
46.491043,-2.669368
54.79863,1.4927175
39.892235,-7.8178697
-22.596771,-1.7702893
-71.91545,-0.31556788
-29.017748,-6.5912886
26.583206,6.5147448
28.61746,-3.6475065
15.367061,-20.008377
-71.23999,-0.14649777
62.961807,0.89891446
-41.529,-3.82433
2.2983525,3.950178
-16.597364,29.390507
-17.991392,17.873547
-56.586254,0.9102724
-32.5612,-6.84846
9.388898,10.80383
26.612984,10.644625
48.615505,-0.79168326
8.902784,10.890171
-16.759705,30.179533
3.043131,6.380285
-18.401829,15.331493
-24.01344,-3.5389264
27.003798,1.1246709
-18.684998,13.1328745
-18.889061,11.59183
-70.25917,-0.05830707
-16.299307,31.145128
-0.024960373,-7.668176
2.2509506,3.7520459
-17.976973,17.866446
0.4237523,-5.951428
-5.707154,-18.020773
26.783325,17.89167
-23.586033,-3.0608807
7.784369,10.952714
26.579357,13.0007515
-11.409417,-20.791265
-8.8656025,-20.32556
57.25287,1.4171575
-68.94979,0.30286062
-19.00189,10.7403
56.785675,1.545572
-32.55433,-6.8482485
43.162163,-5.822586
-21.607552,-0.45487085
-21.582424,-0.41177276
-5.1191373,-17.439339
-18.368628,15.578952
-46.12061,-1.727926
26.57613,7.147341
26.579517,8.184523
1.6006954,0.3963768
18.241842,-30.004238
-18.497059,14.602533
32.32593,-7.692898
18.199617,-29.409155
26.941875,17.77337
7.288796,10.928544
64.968704,0.27955782
26.809362,17.919668
26.501074,12.871948
63.361977,0.8861348
-37.32701,-5.6620917
26.970608,21.222654
-17.334555,24.946016
-31.55329,-6.9044023
47.41219,-1.7867006
-16.712776,28.75952
41.517544,-6.9104586
-16.308239,31.115685
38.55969,-8.575483
-69.98417,-0.09924079
-32.83118,-6.827054
-17.790998,19.745825
-18.78289,12.384969
26.6247,11.344111
-19.908537,5.2831554
0.2864733,-6.5221987
-50.07976,-0.29196605
57.83664,1.5070571
-16.733187,28.632305
26.577978,6.949948
3.7870731,8.017134
-16.388685,30.722456
-19.169308,8.87232
-19.238056,8.629002
-20.006514,4.8212123
-69.82814,-0.08667095
-22.375711,-1.4781886
-45.93866,-1.7997483
27.112965,19.593195
34.87192,-8.500192
-6.0760264,-18.373262
64.46581,0.20807703
5.7607718,10.544829
62.47804,0.84486896
48.0048,-1.2634466
27.271511,23.769968
-71.812614,-0.2894093
5.0254874,9.937107
45.70562,-3.4683847
6.933876,10.861159
1.7887785,0.9363282
-17.032885,25.966671
41.5979,-6.8640647
-67.66151,0.5973227
38.781967,-8.455172
-20.729362,1.9361317
26.99042,22.36926
17.171501,-27.259144
0.6543221,-4.932779
34.413223,-8.448205
16.467352,-24.809134
26.615158,10.743739
30.011553,-5.7654853
1.3658938,-1.0394001
-54.043808,0.44370022
16.085701,-23.319874
27.023544,1.0108799
-41.27365,-3.945765
-23.686073,-3.182406
16.2196,-24.466785
-17.856447,18.421278
-20.427141,2.8005643
31.090885,-6.803072
-48.142986,-1.0140789
-0.6384997,-9.60223
-39.762554,-4.649189
-25.680235,-5.090531
46.38326,-2.7778404
1.3657594,-1.0405531
18.181335,-29.357552
-30.37316,-6.7263474
-17.017971,26.122473
-17.386879,24.71623
5.0425134,9.788835
15.182258,-19.243473
38.595505,-8.164399
26.890863,19.005978
-61.665497,1.3226649
-39.250366,-4.9948235
-39.457397,-4.787701
26.835207,18.766527
-10.532964,-20.743525
54.392178,1.448269
-18.8519,11.861302
2.3885415,4.326069
50.261513,0.2704737
-17.51068,21.87873
-20.008535,4.812068
63.613438,0.39560318
26.803026,17.030813
-16.53811,30.819908
-34.79704,-6.631311
62.335903,0.89383805
-49.898376,-0.31415904
-1.0159075,-10.652296
-26.425018,-5.567168
7.4500923,10.927803
-68.36647,0.4563815
45.78069,-3.392428
-19.408432,8.000137
49.061733,-0.46229246
-27.338362,-6.0154877
-51.277473,-0.04471505
-58.100185,1.1343127
0.75667,-4.459381
-21.850647,-0.7460513
-59.037964,1.1469407
-4.4900584,-16.697266
0.122608736,-7.1489115
-17.3189,23.726929
-71.33434,-0.1658687
-20.26331,3.6898437
-18.656763,13.355248
26.8276,16.948048
-25.832232,-5.1935096
-1.4581661,-12.130663
-16.898138,27.194317
26.664837,4.3324237
15.120457,-18.918085
54.272358,1.4537766
-56.872787,0.9554849
47.439167,-1.7622904
-1.6991701,-11.772599
14.755159,-18.17417
-39.409653,-4.773954
-45.513058,-1.9773049
-19.918562,5.2355943
6.842931,10.874356
-63.028152,1.0979325
-54.86556,0.6094403
42.567356,-6.2707334
-10.074128,-20.472218
26.987272,23.222103
26.853592,18.096151
-18.843458,11.935395
26.626251,11.142567
-55.003784,0.6357477
3.106711,6.5437293
27.276419,23.888363
1.9171667,2.1702378
-28.242231,-6.368181
-53.250404,0.27132705
-0.73977315,-9.892829
26.445915,12.582569
7.9483824,10.958397
-18.152475,18.14704
27.42446,-1.2461927
-9.142288,-20.421335
1.6039704,0.3776052
5.7874136,10.223517
58.25691,1.4796426
26.920513,1.6277373
-18.793806,12.294568
42.828686,-6.0780377
-51.081566,-0.29074314
-19.120386,9.383313
-17.56243,21.481056
-18.153496,18.12627
-17.852167,18.119884
-33.819923,-6.7031155
26.82818,2.3274822
-17.088497,25.407665
-18.732903,12.768596
15.491481,-20.593071
26.730673,3.369955
16.451223,-24.741852
43.749344,-5.325707
-67.83594,0.560809
53.40107,1.1341982
46.996387,-2.1767094
0.597343,-5.1894627
-19.24372,9.359962
30.984247,-6.719415
-38.258995,-5.288464
-19.141197,9.813152
64.44997,0.7361862
0.6615386,-4.899021
48.534885,-0.8520909
26.579754,8.219858
-41.35554,-3.9064364
-18.774324,12.454302
56.305805,1.5455568
-42.10827,-3.5438113
45.372044,-3.7923715
27.438808,-1.6351029
26.58182,6.5683956
-1.7484039,-12.607883
26.933872,20.3949
14.752559,-17.07359
0.8842558,-3.7943885
9.737092,10.670259
-5.7325006,-18.068834
26.993946,22.673353
-50.544098,-0.32059905
62.04401,0.93481237
33.008377,-8.05102
26.59327,6.0555744
17.24949,-27.507296
-10.0300045,-20.811888
45.623306,-3.5498202
-1.9545536,-12.446271
14.594707,-16.31403
26.502848,12.015333
52.659317,1.1479958
50.592464,0.41543534
-51.13341,-0.059553012
-19.485779,7.560395
49.391296,-0.24702224
-16.783731,28.199152
-30.471119,-6.9893575
29.4172,-4.9488025
60.625927,1.1590145
57.897552,1.4987658
-58.976013,1.2958343
-17.458609,22.253983
1.9659411,2.3784606
61.55789,1.0018027
36.26951,-8.5587015
16.429811,-24.628796
5.5959125,10.002843
-66.95787,0.7059811
27.095367,25.283686
3.7721932,7.988957
-34.369564,-6.547609
63.5182,0.4072916
-37.82262,-5.4651513
-29.945707,-6.8201804
-64.57254,1.0871423
-8.681535,-20.034212
-45.911285,-1.8127348
-49.31106,-0.63747764
0.9877354,-3.2329125
-1.9928734,-12.791397
0.0097265355,-7.5544186
17.24036,-27.480513
45.846516,-3.325086
27.74675,-1.2618474
16.317017,-23.673088
-45.724712,-1.8892297
-66.32096,0.8261368
-21.03688,1.194469
14.710398,-17.839308
-51.068195,-0.2793952
26.57709,7.7706347
26.608086,10.35728
29.486122,-5.0550427
14.710818,-17.81433
53.702602,1.216847
5.594399,10.001677
-69.2273,0.47521856
26.585545,8.8118
1.4431373,-0.56855905
64.633606,0.3809243
-16.742252,28.589298
-59.339622,1.4591508
-69.49542,0.4593521
16.874048,-26.265213
26.954344,20.790699
-20.979103,1.3484094
-25.571938,-4.9978433
-63.41114,1.2085677
-18.590576,13.866856
55.672924,1.5229464
51.297226,0.7099254
27.15027,23.32097
28.388367,-3.2502031
-55.811115,0.7826641
43.76462,-5.3117366
-38.57108,-5.184078
-4.61265,-16.849728
53.954025,1.4584572
-38.897846,-4.995983
17.875965,-28.611122
17.262054,-27.558128
62.48241,0.8439447
-46.475494,-1.5936484
-72.13976,-0.37734222
-20.343468,3.3264985
50.179714,0.23220676
-62.520527,1.2877592
-21.829983,-0.25076014
-43.4927,-2.8992033
26.62504,11.35969
0.5837143,-5.2517743
57.207474,1.6255399
-1.7505853,-11.886907
30.27813,-6.0694094
-1.254633,-11.206573
-53.450764,0.38032833
-17.0036,26.24643
-7.467445,-19.464783
-25.079054,-4.5714855
38.377968,-8.613074
-22.034378,-0.9002602
14.865431,-18.517378
-30.145752,-6.9495296
1.3369805,-1.2202516
26.686403,11.955112
26.884953,1.8784043
26.819452,16.979906
-10.321219,-20.710861
-17.241344,23.778791
29.668507,-5.336151
16.53252,-24.30967
41.805042,-6.742027
6.121883,10.654777
-59.340645,1.0773922
-17.400932,22.788155
-16.209074,31.493729
0.2428073,-6.689566
-30.953178,-6.8961725
27.095022,25.250225
-34.97493,-6.4488435
-34.07558,-6.678366
54.170864,1.4429908
26.739298,3.2613347
-68.61072,0.41092807
-67.08092,0.70160174
15.078986,-17.875515
-18.249014,16.443241
0.81314427,-4.178271
-63.244415,1.3914616
-34.813313,-6.405768
17.505085,-28.882483
-16.980495,24.717247
56.880226,1.5410795
-43.98433,-2.6680636
53.36602,1.129668
-19.140781,9.545616
-21.072132,1.1085123
-36.17695,-6.087822
-8.297964,-20.028732
29.408794,-4.935393
0.2640047,-6.609725
-25.3655,-4.8195305
59.79042,1.2810613
-37.10845,-5.7380705
-46.73359,-1.4962113
-17.311167,24.379494
43.746906,-5.3280783
-64.08754,1.1608667
-29.94508,-6.8314886
1.0794605,-2.7191122
-35.379257,-6.353296
-16.3288,29.815203
-59.103096,1.4120187
-5.8305564,-18.153069
26.84628,2.1763704
38.98347,-8.229672
-36.663265,-5.9157114
33.61875,-8.093964
-16.691547,29.180317
-17.621323,21.022213
17.381601,-28.373262
1.8407285,1.7789402
26.791351,16.598764
15.021727,-17.712227
49.77568,-0.002182376
32.17991,-7.605331
-24.517963,-4.0452003
-55.69846,0.7619407
-1.3209519,-11.256426
-69.33499,-0.007385207
0.0127914045,-7.5428677
2.6648583,5.30425
9.288281,10.825195
26.943052,17.734203
-4.731348,-16.995413
26.88153,12.79003
-70.251945,-0.06405365
65.32488,0.27542832
-47.84289,-1.1138713
52.839138,1.1742203
-70.827255,-0.050091933
-53.392162,0.3012259
-19.699005,6.369291
27.233784,24.269678
26.620205,5.255441
-19.338837,8.470577
16.39563,-23.836645
1.1671147,-2.2172103
17.976978,-29.774405
-37.7265,-5.502497
26.720594,17.643713
15.162564,-18.214426
-17.403687,22.654205
-67.00159,0.725074
49.0678,-0.45802867
-70.279976,0.2428443
-72.05905,-0.35403806
-71.45816,-0.19171625
-4.208057,-16.32477
-53.770885,0.38530856
-21.446032,0.20194061
-26.619486,-5.6791334
-20.847292,1.6968124
-22.761786,-2.0061204
-20.768229,2.303577
-43.100998,-3.080672
-66.92158,0.73007774
-55.38816,0.70733225
17.481945,-28.83929
-21.670185,0.024418177
14.752226,-17.072002
-11.396015,-20.789978
1.578051,0.20971628
-21.453545,0.16799526
-19.069046,10.241847
-40.120483,-4.479342
-16.77357,30.116947
38.004074,-8.519284
-16.784315,28.193817
-47.580338,-1.2007351
35.052097,-8.517819
-38.58929,-5.176468
26.937845,19.968582
-28.97254,-6.5756583
-63.377346,1.1387502
-24.128235,-3.6591134
-58.744114,1.2303197
-3.5547087,-15.402443
-53.550613,0.32401943
29.814314,-5.5371666
-60.762863,1.3335652
1.6829249,0.75802654
-69.13403,0.078082256
-27.15465,-5.9310327
-5.5239887,-17.882296
-23.860058,-3.3770242
-62.48807,1.304749
-25.937845,-5.279465
-66.33559,0.8240465
1.273072,-1.5995501
-18.356237,15.669002
53.239265,1.4145428
-42.837418,-3.2075393
6.4835777,10.654851
17.381723,-28.371826
-54.112194,0.45899877
26.728624,14.587712
-18.499428,14.584159
6.2869296,10.725398
63.040478,0.5447363
4.9785857,9.690881
-44.91584,-2.242559
17.746132,-29.443647
3.8101037,8.05657
17.015121,-26.749895
-48.201458,-0.9934356
57.435925,1.5255362
64.034454,0.77474546
-0.56686103,-9.390132
26.577133,7.0059023
-20.39102,3.1836247
-16.28018,29.979752
-16.734312,28.614773
49.633133,-0.08865942
-61.394703,1.3302995
-27.320385,-6.0074267
8.755225,10.90348
15.027012,-17.722912
3.223936,6.824878
-19.38861,8.685351
-16.889542,27.280195
2.5319963,4.858714
